graph,activation_function,learning_rate,type_regul,regul,asymmetry,shortcut,dropout,asymfactor,batchnorm,n_h,use_dif,method,train,test,runs,Wtype,AUPR
G5_GP_mix_cycle_n20_v0_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.3354491626221235
G5_GP_mix_cycle_n20_v13_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.44508643382379104
G5_GP_mix_cycle_n20_v13_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.34225620539805257
G5_GP_mix_cycle_n20_v13_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.409276186741048
G5_GP_mix_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.5495107220553649
G5_GP_mix_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.4968375158405113
G5_GP_mix_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.4571247407537562
G5_GP_mix_cycle_n20_v9_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.5909325961469638
G5_GP_mix_cycle_n20_v9_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.5847701359815233
G5_GP_mix_cycle_n20_v9_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.6221711795131183
G5_GP_mix_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.5073001980086075
G5_GP_mix_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.43076373735006557
G5_GP_mix_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.418512322075495
G5_GP_mix_cycle_n20_v2_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.49182773812871
G5_GP_mix_cycle_n20_v2_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.4306462866761721
G5_GP_mix_cycle_n20_v2_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.4084681365055587
G5_GP_mix_cycle_n20_v18_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.6102192381130144
G5_GP_mix_cycle_n20_v18_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.6179581319236979
G5_GP_mix_cycle_n20_v18_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.6513424253490487
G5_GP_mix_cycle_n20_v8_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4807269942880834
G5_GP_mix_cycle_n20_v8_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.2750291991364096
G5_GP_mix_cycle_n20_v8_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.3339020323781698
G5_GP_mix_cycle_n20_v10_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4989282652821369
G5_GP_mix_cycle_n20_v10_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.42798042483477927
G5_GP_mix_cycle_n20_v10_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.39492783482107846
G5_GP_mix_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4749864995739881
G5_GP_mix_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.39129194390282873
G5_GP_mix_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.39425369816752465
