graph,activation_function,learning_rate,type_regul,regul,asymmetry,shortcut,dropout,asymfactor,batchnorm,n_h,use_dif,method,train,test,runs,Wtype,AUPR
G5_multadd_cycle_n20_v10_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.5651127596632273
G5_multadd_cycle_n20_v10_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.6104205797696846
G5_multadd_cycle_n20_v1_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.49802831096627254
G5_multadd_cycle_n20_v1_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.4018098839957405
G5_multadd_cycle_n20_v1_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.38598538025002427
G5_multadd_cycle_n20_v15_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4314118470715243
G5_multadd_cycle_n20_v15_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.34928919763155275
G5_multadd_cycle_n20_v15_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.38380135114276887
G5_multadd_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.3483387003805557
G5_multadd_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.36245557783786786
G5_multadd_cycle_n20_v17_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.32767475808806873
G5_multadd_cycle_n20_v0_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.476891937168883
G5_multadd_cycle_n20_v0_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.2976473539919655
G5_multadd_cycle_n20_v0_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.3171200774975818
G5_multadd_cycle_n20_v4_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4309389150641496
G5_multadd_cycle_n20_v4_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.3317535237519185
G5_multadd_cycle_n20_v4_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.3373803419885246
G5_multadd_cycle_n20_v16_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.4114576966451397
G5_multadd_cycle_n20_v16_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.3700243301528937
G5_multadd_cycle_n20_v16_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.4083357408172426
G5_multadd_cycle_n20_v3_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.39456547394794544
G5_multadd_cycle_n20_v3_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.2773663872007602
G5_multadd_cycle_n20_v3_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.2872825389835504
G5_multadd_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.410210298395968
G5_multadd_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.3783395042076443
G5_multadd_cycle_n20_v7_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.3966104371586895
G5_multadd_cycle_n20_v19_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.48046707960372154
G5_multadd_cycle_n20_v19_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.3871542540250122
G5_multadd_cycle_n20_v19_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.42402311622291255
G5_multadd_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,raw,0.2867952977305855
G5_multadd_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,diff,0.219515620799423
G5_multadd_cycle_n20_v5_.csv,<class 'torch.nn.modules.activation.Tanh'>,0.1,l1,1,0.0,False,0,None,False,200,True,fsre,1000,1000,12,max,0.23138046849501304
