Cause,Effect,Weight
V14,V10,0.01274256594479084
V5,V10,0.013065004721283913
V2,V6,0.014382530003786087
V13,V7,0.01455812156200409
V9,V8,0.014615826308727264
V13,V10,0.015134506858885288
V2,V10,0.015340087935328484
V11,V7,0.016133222728967667
V5,V8,0.016644669696688652
V11,V10,0.017551910132169724
V2,V1,0.01877998188138008
V13,V4,0.019885940477252007
V17,V11,0.019978927448391914
V4,V8,0.020370539277791977
V1,V9,0.021566681563854218
V11,V1,0.021641192957758904
V10,V1,0.022533822804689407
V15,V20,0.023517457768321037
V9,V10,0.023758508265018463
V13,V2,0.02395603246986866
V16,V11,0.02432144619524479
V6,V8,0.02450404316186905
V13,V8,0.025106515735387802
V5,V2,0.02615700662136078
V3,V8,0.02788008376955986
V17,V12,0.028518956154584885
V8,V10,0.028664276003837585
V1,V20,0.03460058197379112
V13,V11,0.03552456945180893
V11,V3,0.03614978492259979
V11,V9,0.03709752857685089
V0,V2,0.037429213523864746
V16,V19,0.03902256488800049
V8,V19,0.04663235321640968
V11,V8,0.04852285236120224
V17,V0,0.05073101073503494
V2,V3,0.055306918919086456
V1,V8,0.0571553036570549
V13,V19,0.06030401587486267
V9,V20,0.07102947682142258
V7,V10,0.08717481046915054
V5,V20,0.09205348789691925
V8,V15,0.10552200675010681
V11,V15,0.10914633423089981
V7,V15,0.11100651323795319
V8,V18,0.1320692002773285
V11,V18,0.1322280764579773
V5,V3,0.139983132481575
V0,V12,0.14518222212791443
V2,V4,0.150949165225029
V12,V18,0.15330302715301514
V1,V4,0.1595129370689392
V16,V20,0.16293244063854218
V9,V15,0.2021992802619934
V2,V11,0.20728439092636108
V6,V14,0.23203010857105255
V6,V10,0.23816344141960144
V7,V16,0.2421889305114746
V5,V13,0.25742384791374207
V2,V7,0.26594439148902893
V1,V12,0.2765011787414551
V4,V7,0.31368836760520935
V1,V6,0.33202290534973145
V3,V16,0.33979448676109314
V0,V6,0.3491823673248291
V5,V11,0.3665306568145752
V4,V17,0.38706186413764954
V1,V7,0.39208197593688965
V17,V16,0.40570884943008423
V4,V14,0.4299059212207794
V4,V12,0.43714797496795654
