Cause,Effect,Weight
V12,V11,0.02231164276599884
V0,V16,0.0223237257450819
V17,V1,0.022368766367435455
V12,V16,0.02237822860479355
V15,V7,0.02242843061685562
V0,V1,0.022509396076202393
V18,V7,0.02251625992357731
V15,V8,0.02253703773021698
V19,V11,0.022639937698841095
V17,V7,0.022658543661236763
V0,V11,0.022717395797371864
V18,V1,0.022839045152068138
V18,V5,0.022913023829460144
V14,V8,0.022944925352931023
V9,V16,0.023033546283841133
V7,V8,0.02322271466255188
V5,V19,0.023339195176959038
V15,V16,0.02341642789542675
V14,V7,0.023423263803124428
V13,V11,0.023551827296614647
V13,V7,0.02355840615928173
V2,V16,0.023760460317134857
V4,V8,0.02387373335659504
V14,V19,0.023924605920910835
V0,V7,0.02402249537408352
V15,V2,0.024197088554501534
V13,V16,0.024334093555808067
V12,V19,0.02436341531574726
V14,V3,0.024607665836811066
V10,V7,0.024790072813630104
V1,V8,0.024964818730950356
V13,V1,0.02524154633283615
V17,V16,0.025501364842057228
V19,V2,0.025900715962052345
V10,V8,0.026054516434669495
V17,V9,0.02655727230012417
V19,V8,0.027307182550430298
V4,V6,0.02749861776828766
V6,V7,0.028050297871232033
V0,V8,0.02847057394683361
V2,V7,0.028533844277262688
V9,V7,0.02877741865813732
V11,V3,0.029103031381964684
V16,V8,0.02922780066728592
V1,V2,0.02945445291697979
V17,V8,0.030293956398963928
V16,V3,0.030953049659729004
V19,V3,0.0312756709754467
V9,V12,0.03266354277729988
V15,V3,0.03273200988769531
V14,V16,0.033642567694187164
V17,V2,0.0338468961417675
V4,V11,0.03408537060022354
V4,V19,0.03444745019078255
V4,V16,0.03652682527899742
V18,V3,0.0368901751935482
V6,V8,0.036969613283872604
V1,V5,0.03702421113848686
V12,V7,0.03843193128705025
V13,V2,0.03884097933769226
V11,V5,0.04076331853866577
V15,V9,0.04228079691529274
V0,V3,0.04233463481068611
V5,V8,0.04340498149394989
V9,V1,0.04343505576252937
V12,V2,0.04417211189866066
V9,V2,0.04651268199086189
V14,V9,0.05139189958572388
V15,V12,0.051711391657590866
V1,V3,0.05416320264339447
V13,V12,0.0609099306166172
V3,V9,0.06955910474061966
V18,V8,0.06976434588432312
V5,V6,0.07316408306360245
V0,V9,0.07477522641420364
V13,V3,0.07800041139125824
V14,V17,0.08091982454061508
V5,V3,0.08696305006742477
V13,V8,0.0925467386841774
V14,V4,0.09354869276285172
V11,V18,0.0944804847240448
V3,V8,0.10149385780096054
V2,V8,0.10217595100402832
V0,V4,0.10361599922180176
V17,V4,0.10477316379547119
V5,V4,0.10699764639139175
V9,V8,0.12333527952432632
V2,V18,0.13012124598026276
V9,V18,0.13044996559619904
V5,V9,0.137815922498703
V4,V7,0.1558733731508255
V5,V2,0.18154674768447876
V1,V16,0.18222413957118988
V5,V7,0.18530522286891937
V5,V16,0.19057907164096832
V3,V7,0.19452238082885742
V7,V1,0.19827736914157867
V12,V18,0.2007077932357788
V5,V12,0.20351529121398926
V2,V4,0.21050257980823517
V7,V16,0.2168840914964676
V19,V16,0.22761555016040802
V1,V12,0.2577747404575348
V1,V6,0.28445133566856384
V3,V12,0.2904474139213562
V8,V12,0.29589709639549255
V2,V11,0.3191811144351959
V2,V6,0.3253517150878906
V1,V15,0.33955761790275574
V8,V11,0.3636458218097687
V9,V11,0.3797776997089386
V5,V13,0.38836511969566345
V1,V19,0.40462926030158997
V7,V19,0.47838297486305237
V9,V13,0.4967784881591797
V4,V10,0.534053385257721
V0,V17,0.6156846880912781
V0,V14,0.701062023639679
