Cause,Effect,Weight
V14,V11,0.029358072206377983
V4,V11,0.029463274404406548
V13,V16,0.02963450737297535
V12,V15,0.030511297285556793
V2,V11,0.030645906925201416
V18,V8,0.03070683218538761
V5,V3,0.0308066513389349
V10,V12,0.030862120911478996
V18,V15,0.03132380172610283
V3,V11,0.03149307891726494
V19,V15,0.03216147795319557
V19,V3,0.03252797573804855
V13,V18,0.032661259174346924
V14,V8,0.03336542844772339
V17,V11,0.034833572804927826
V18,V3,0.0351775623857975
V18,V4,0.03608303517103195
V7,V8,0.03679736703634262
V3,V8,0.03693580627441406
V7,V4,0.0382206067442894
V6,V1,0.038739342242479324
V19,V12,0.04062425345182419
V16,V11,0.04107096791267395
V1,V12,0.04289503023028374
V6,V3,0.042946696281433105
V14,V16,0.04300513491034508
V4,V5,0.043222252279520035
V10,V8,0.0438416451215744
V7,V11,0.045200053602457047
V10,V3,0.0467449389398098
V0,V11,0.04839588701725006
V19,V6,0.0528724230825901
V13,V12,0.053124696016311646
V9,V1,0.05537799000740051
V18,V1,0.055689115077257156
V18,V9,0.055702824145555496
V10,V9,0.05724680423736572
V18,V20,0.059089887887239456
V5,V8,0.06444840133190155
V19,V8,0.06544525176286697
V14,V2,0.0654994323849678
V20,V8,0.07075127214193344
V18,V11,0.07090985029935837
V17,V16,0.07246594876050949
V13,V11,0.07470542937517166
V4,V8,0.07873159646987915
V18,V12,0.08141812682151794
V6,V9,0.0848863497376442
V12,V11,0.0885494127869606
V5,V2,0.09930172562599182
V6,V8,0.10284677892923355
V19,V11,0.11719140410423279
V7,V12,0.13035903871059418
V15,V11,0.13829976320266724
V8,V1,0.1515943706035614
V3,V9,0.16195355355739594
V9,V11,0.22230972349643707
V4,V16,0.2792496085166931
V1,V20,0.2830009460449219
V1,V7,0.2862328588962555
V3,V17,0.2920190691947937
V9,V7,0.2966671288013458
V8,V13,0.3060401976108551
V5,V16,0.3204473555088043
V9,V20,0.3251176178455353
V9,V16,0.3380447328090668
V7,V20,0.33844611048698425
V6,V11,0.35567978024482727
V5,V10,0.37237250804901123
V8,V16,0.3972872197628021
V4,V10,0.41068828105926514
V13,V15,0.413046270608902
V6,V0,0.4320811927318573
V7,V18,0.44393572211265564
V1,V11,0.48291370272636414
V9,V17,0.48646554350852966
V8,V11,0.526507556438446
V5,V14,0.5496722459793091
V4,V2,0.5526172518730164
V13,V19,0.6691338419914246
