Cause,Effect,Weight
V8,V0,0.14334772527217865
V5,V6,0.14616461098194122
V10,V14,0.15895648300647736
V2,V14,0.1596851944923401
V5,V14,0.19097816944122314
V5,V9,0.19835211336612701
V2,V9,0.20120972394943237
V0,V11,0.20684516429901123
V1,V8,0.22710002958774567
V2,V0,0.2331557720899582
V8,V19,0.23445594310760498
V6,V3,0.23756951093673706
V0,V1,0.2784518301486969
V0,V4,0.28048405051231384
V1,V10,0.2841652035713196
V15,V21,0.3270488381385803
V6,V14,0.34548506140708923
V5,V20,0.3621794879436493
V2,V5,0.37495899200439453
V2,V13,0.37567153573036194
V14,V16,0.3872344195842743
V11,V19,0.3882875442504883
V11,V15,0.40003058314323425
V9,V20,0.4176652133464813
V7,V18,0.43671584129333496
V6,V12,0.45072922110557556
V1,V7,0.46891507506370544
V0,V7,0.4712824821472168
V0,V15,0.4772513806819916
V10,V16,0.5052199959754944
V8,V17,0.5322006940841675
V5,V12,0.5630716681480408
V1,V17,0.583291232585907
