Cause,Effect,Weight
V3,V4,0.024504447355866432
V18,V11,0.024579329416155815
V0,V14,0.024739325046539307
V3,V0,0.024743840098381042
V19,V7,0.024794628843665123
V4,V12,0.024849092587828636
V3,V13,0.02488904632627964
V16,V3,0.024932073429226875
V13,V3,0.02504749782383442
V17,V18,0.025050649419426918
V6,V13,0.025118215009570122
V12,V5,0.02519109658896923
V16,V4,0.025223886594176292
V15,V12,0.025272853672504425
V18,V12,0.025338634848594666
V2,V17,0.02535221539437771
V14,V7,0.025430232286453247
V10,V1,0.025445573031902313
V2,V5,0.025542497634887695
V10,V16,0.025585614144802094
V8,V4,0.02566784806549549
V12,V4,0.02569151483476162
V16,V15,0.02569510228931904
V8,V10,0.025727255269885063
V14,V16,0.02576415427029133
V6,V7,0.025774352252483368
V7,V17,0.025784559547901154
V19,V10,0.025823837146162987
V17,V3,0.025834470987319946
V17,V16,0.02591228485107422
V14,V17,0.025979237630963326
V8,V7,0.02611214853823185
V0,V15,0.02613658271729946
V4,V5,0.02614322118461132
V1,V10,0.026219932362437248
V13,V10,0.02624044381082058
V10,V19,0.026243580505251884
V7,V6,0.02634182572364807
V1,V7,0.026349933817982674
V10,V12,0.026539651677012444
V0,V11,0.02657153271138668
V13,V16,0.02661897987127304
V6,V10,0.02662797085940838
V18,V16,0.026631930842995644
V7,V0,0.026684196665883064
V1,V17,0.02669677324593067
V14,V0,0.026827605441212654
V0,V17,0.026828765869140625
V18,V9,0.026831695809960365
V10,V0,0.026861140504479408
V3,V15,0.02695622853934765
V15,V3,0.02696387469768524
V19,V11,0.026970645412802696
V5,V3,0.026971174404025078
V12,V0,0.027014484629034996
V18,V10,0.027035973966121674
V15,V2,0.02704319916665554
V16,V1,0.027053184807300568
V12,V7,0.02708793245255947
V18,V3,0.027171075344085693
V2,V16,0.02717754989862442
V14,V6,0.027211161330342293
V5,V10,0.027226964011788368
V7,V16,0.027257809415459633
V9,V19,0.0272644255310297
V3,V17,0.027280280366539955
V18,V7,0.027338793501257896
V14,V3,0.027339724823832512
V15,V10,0.027425460517406464
V0,V13,0.027470417320728302
V16,V14,0.027488550171256065
V5,V7,0.027684597298502922
V4,V14,0.027778901159763336
V15,V13,0.027878202497959137
V12,V2,0.027971452102065086
V17,V11,0.028000397607684135
V1,V3,0.028014004230499268
V13,V4,0.028120294213294983
V11,V13,0.028172722086310387
V13,V12,0.028620710596442223
V16,V7,0.028667880222201347
V3,V9,0.02868199534714222
V16,V10,0.028903698548674583
V5,V9,0.028997743502259254
V0,V6,0.029141215607523918
V4,V16,0.029178276658058167
V17,V9,0.029457785189151764
V16,V11,0.02959500253200531
V14,V12,0.02960001677274704
V11,V8,0.029696648940443993
V12,V10,0.029903754591941833
V10,V5,0.029916375875473022
V8,V12,0.029955245554447174
V5,V16,0.03004060499370098
V11,V7,0.03019413910806179
V15,V11,0.030262090265750885
V7,V18,0.03059288300573826
V19,V6,0.030833080410957336
V17,V7,0.030834369361400604
V13,V9,0.030886376276612282
V7,V9,0.030974887311458588
V17,V10,0.03107367269694805
V15,V5,0.031125150620937347
V14,V4,0.031208544969558716
V6,V14,0.031246721744537354
V1,V4,0.03148404136300087
V7,V12,0.03172076866030693
V18,V15,0.0317925401031971
V15,V17,0.03189761936664581
V3,V2,0.031984176486730576
V5,V11,0.03215562924742699
V17,V19,0.03249901533126831
V17,V15,0.032638851553201675
V10,V4,0.03284679725766182
V0,V10,0.03291697800159454
V13,V11,0.03314617648720741
V11,V4,0.03330092877149582
V8,V9,0.03349553793668747
V12,V13,0.033543121069669724
V12,V9,0.03376239165663719
V11,V10,0.03401780501008034
V14,V10,0.034175772219896317
V11,V5,0.03430359810590744
V10,V9,0.03441537544131279
V0,V7,0.034831639379262924
V8,V0,0.03488455340266228
V0,V3,0.03492719307541847
V11,V0,0.0373043455183506
V16,V13,0.03736168518662453
V0,V9,0.03791768476366997
V3,V11,0.03794071078300476
V14,V15,0.03824552521109581
V16,V9,0.038482505828142166
V7,V4,0.03850475326180458
V0,V12,0.03853556141257286
V7,V1,0.038626719266176224
V4,V15,0.039323970675468445
V11,V16,0.039366189390420914
V16,V12,0.04016190767288208
V10,V13,0.04022135213017464
V12,V6,0.040883444249629974
V11,V6,0.04100877046585083
V9,V6,0.04121072590351105
V12,V3,0.041685547679662704
V18,V17,0.0417955256998539
V6,V12,0.042314037680625916
V16,V6,0.04372774064540863
V0,V1,0.044000912457704544
V8,V16,0.045606404542922974
V17,V1,0.04588921740651131
V17,V12,0.04838394746184349
V17,V5,0.048576295375823975
V19,V0,0.05048850551247597
V10,V11,0.051322419196367264
V11,V2,0.05172872915863991
V7,V3,0.05454329773783684
V4,V19,0.05742476508021355
V4,V2,0.05796263739466667
V5,V13,0.058101195842027664
V4,V9,0.05927189812064171
V13,V7,0.05964713916182518
V6,V15,0.05967973172664642
V1,V0,0.060805317014455795
V16,V2,0.06109846755862236
V1,V9,0.061618342995643616
V19,V9,0.06350347399711609
V8,V11,0.06525295227766037
V3,V7,0.0656120777130127
V12,V15,0.06641408056020737
V12,V1,0.0733940526843071
V2,V1,0.07495477795600891
V16,V0,0.07563837617635727
V18,V13,0.08730731159448624
V9,V15,0.09299769997596741
V3,V19,0.09399235993623734
V1,V2,0.09424564242362976
V2,V11,0.09510061889886856
V6,V4,0.09598281234502792
V6,V1,0.0982959046959877
V2,V3,0.09964396804571152
V9,V2,0.10044437646865845
V6,V19,0.10085529834032059
V4,V11,0.10193123668432236
V9,V11,0.10372372716665268
V10,V2,0.1063985601067543
V5,V1,0.11215474456548691
V0,V19,0.11494337767362595
V11,V1,0.11608362197875977
V5,V0,0.11745613813400269
V6,V11,0.12017267197370529
V5,V15,0.12033850699663162
V15,V9,0.12085359543561935
V7,V2,0.13554470241069794
V17,V13,0.13582299649715424
V7,V10,0.13688649237155914
V7,V11,0.15083558857440948
V6,V9,0.15544770658016205
V14,V11,0.15661410987377167
V14,V2,0.16154558956623077
V1,V11,0.16931958496570587
V8,V1,0.17531441152095795
V6,V2,0.1811508983373642
V13,V17,0.18203115463256836
V10,V17,0.18575294315814972
V2,V9,0.19076035916805267
V4,V3,0.1909424066543579
V1,V16,0.19487641751766205
V2,V10,0.20172245800495148
V12,V17,0.20566804707050323
V11,V9,0.218969464302063
V12,V18,0.2302822470664978
V2,V0,0.23293079435825348
V7,V13,0.23334182798862457
V5,V17,0.23390376567840576
V12,V16,0.24801291525363922
V4,V0,0.25043782591819763
V6,V16,0.25783994793891907
V4,V6,0.2606602609157562
V13,V18,0.2730565369129181
V10,V3,0.2845340669155121
V3,V12,0.29843947291374207
V14,V9,0.302534818649292
V4,V7,0.3409125506877899
V2,V14,0.34137436747550964
V0,V4,0.34515857696533203
V0,V5,0.34907522797584534
V1,V12,0.35860422253608704
V4,V10,0.35974541306495667
V2,V12,0.36292171478271484
V0,V16,0.36599430441856384
V9,V14,0.3670518100261688
V2,V7,0.3825047016143799
V2,V4,0.39060965180397034
V1,V5,0.398258239030838
V2,V6,0.4139762222766876
V1,V6,0.4189588725566864
V11,V14,0.429974228143692
V3,V10,0.432441383600235
V10,V7,0.44997963309288025
V1,V8,0.4503237009048462
